firstName,lastName,fullName,avgRating,avgDifficulty,wouldTakeAgainPercent,numRatings,profLegacyId,schoolLongId,schoolName
Rik,Van Welie,Rik Van Welie,1.7,3.7,40.0,6,2737313,U2Nob29sLTQ4MQ==,Kennesaw State University
Ali,Radwan,Ali Radwan,1.6,3.7,20.0,10,1702157,U2Nob29sLTQ4MQ==,Kennesaw State University
Abu,Ahsanuzzaman,Abu Ahsanuzzaman,2.4,3.5,33.3333,12,2241548,U2Nob29sLTQ4MQ==,Kennesaw State University
Mikhail,Melnik,Mikhail Melnik,4.0,2.2,86.3636,46,2027738,U2Nob29sLTQ4MQ==,Kennesaw State University
Lauren,Taglialetela,Lauren Taglialetela,4.0,4.4,53.3333,38,1049511,U2Nob29sLTQ4MQ==,Kennesaw State University
Michael,Stollenz,Michael Stollenz,2.8,3.0,57.8947,22,2038464,U2Nob29sLTQ4MQ==,Kennesaw State University
Gence,Genc Celik,Gence Genc Celik,5.0,1.0,100.0,1,2764369,U2Nob29sLTQ4MQ==,Kennesaw State University
Kaleigh,Kendrick,Kaleigh Kendrick,3.5,3.3,68.2927,40,2399364,U2Nob29sLTQ4MQ==,Kennesaw State University
Kristi,Anderson,Kristi Anderson,4.6,1.6,100.0,14,1956975,U2Nob29sLTQ4MQ==,Kennesaw State University
Paul,Story,Paul Story,3.4,3.6,78.7879,40,1847335,U2Nob29sLTQ4MQ==,Kennesaw State University
Gayathri,Yella,Gayathri Yella,1.6,1.8,25.0,5,2740521,U2Nob29sLTQ4MQ==,Kennesaw State University
Christine,Ziegler,Christine Ziegler,1.4,4.1,0.0,10,2629467,U2Nob29sLTQ4MQ==,Kennesaw State University
John,Thompson,John Thompson,1.4,4.2,22.2222,7,2727588,U2Nob29sLTQ4MQ==,Kennesaw State University
Norman,Radow,Norman Radow,0.0,0.0,-1.0,0,2771550,U2Nob29sLTQ4MQ==,Kennesaw State University
Carla,Rumley,Carla Rumley,0.0,0.0,-1.0,0,2767254,U2Nob29sLTQ4MQ==,Kennesaw State University
Saul,Alamilla,Saul Alamilla,2.8,4.4,37.1429,65,1624104,U2Nob29sLTQ4MQ==,Kennesaw State University
Elizabeth,Harrison,Elizabeth Harrison,4.0,2.6,86.1111,25,2623334,U2Nob29sLTQ4MQ==,Kennesaw State University
Bobby,Otto,Bobby Otto,4.5,2.3,88.8889,14,1847733,U2Nob29sLTQ4MQ==,Kennesaw State University
Mark,Stopher,Mark Stopher,3.2,2.8,71.4286,5,2724854,U2Nob29sLTQ4MQ==,Kennesaw State University
Amy,Belk,Amy Belk,4.9,1.9,100.0,32,2333069,U2Nob29sLTQ4MQ==,Kennesaw State University
Sheldon,Rifkin,Sheldon Rifkin,2.8,3.7,84.2105,72,1272998,U2Nob29sLTQ4MQ==,Kennesaw State University
Akinola,Morakinyo,Akinola Morakinyo,1.4,4.4,0.0,5,2749508,U2Nob29sLTQ4MQ==,Kennesaw State University
Jennifer,Purcell,Jennifer Purcell,4.6,1.9,96.5517,69,1936683,U2Nob29sLTQ4MQ==,Kennesaw State University
Mahmoud,Asmar,Mahmoud Asmar,5.0,3.0,100.0,1,2771982,U2Nob29sLTQ4MQ==,Kennesaw State University
Mihoko,Mathis,Mihoko Mathis,0.0,0.0,-1.0,0,2772038,U2Nob29sLTQ4MQ==,Kennesaw State University
Victor,Kane,Victor Kane,1.0,4.0,-1.0,1,2764365,U2Nob29sLTQ4MQ==,Kennesaw State University
Willie,Lawson,Willie Lawson,2.9,3.6,42.8571,7,2692275,U2Nob29sLTQ4MQ==,Kennesaw State University
Farnaz,Shoja-Taheri,Farnaz Shoja-Taheri,4.8,2.6,100.0,8,2627472,U2Nob29sLTQ4MQ==,Kennesaw State University
Christopher,Dockery,Christopher Dockery,3.7,2.9,79.1667,57,632108,U2Nob29sLTQ4MQ==,Kennesaw State University
Pearl,Young,Pearl Young,3.6,3.2,71.4286,41,1929465,U2Nob29sLTQ4MQ==,Kennesaw State University
Julianne,Vega,Julianne Vega,5.0,2.0,100.0,6,2651494,U2Nob29sLTQ4MQ==,Kennesaw State University
Jeffery,Helms,Jeffery Helms,0.0,0.0,-1.0,0,2772223,U2Nob29sLTQ4MQ==,Kennesaw State University
Christian,Almeda,Christian Almeda,5.0,2.0,100.0,3,2742303,U2Nob29sLTQ4MQ==,Kennesaw State University
Cathy,Schnakenburg,Cathy Schnakenburg,4.1,3.3,93.5484,11,2653117,U2Nob29sLTQ4MQ==,Kennesaw State University
Kalyne,Lynch,Kalyne Lynch,4.1,3.0,87.5,12,2631333,U2Nob29sLTQ4MQ==,Kennesaw State University
Sara,Giordano,Sara Giordano,5.0,2.0,100.0,1,2771879,U2Nob29sLTQ4MQ==,Kennesaw State University
John,Long,John Long,4.4,1.9,88.8889,10,1973643,U2Nob29sLTQ4MQ==,Kennesaw State University
William,Turner,William Turner,5.0,4.0,100.0,1,2772541,U2Nob29sLTQ4MQ==,Kennesaw State University
Flora,Anthony,Flora Anthony,4.4,2.6,92.3077,12,2422687,U2Nob29sLTQ4MQ==,Kennesaw State University
Scott,Gail,Scott Gail,2.3,4.2,25.9259,26,2186021,U2Nob29sLTQ4MQ==,Kennesaw State University
Rebecca ,Gammill,Rebecca  Gammill,2.3,4.0,55.5556,20,1944281,U2Nob29sLTQ4MQ==,Kennesaw State University
Midori,Nagai,Midori Nagai,4.3,3.3,84.6154,13,2059773,U2Nob29sLTQ4MQ==,Kennesaw State University
Diana,McClintock,Diana McClintock,2.6,3.8,17.6471,37,897202,U2Nob29sLTQ4MQ==,Kennesaw State University
Shirley,Tian,Shirley Tian,4.5,2.6,92.3077,13,2437671,U2Nob29sLTQ4MQ==,Kennesaw State University
Jennifer,Vandenbussche,Jennifer Vandenbussche,4.1,3.6,73.3333,60,1192707,U2Nob29sLTQ4MQ==,Kennesaw State University
Joseph,Moore,Joseph Moore,5.0,2.3,100.0,3,2740713,U2Nob29sLTQ4MQ==,Kennesaw State University
Cristen,Dutcher,Cristen Dutcher,4.8,2.0,97.7273,131,1236047,U2Nob29sLTQ4MQ==,Kennesaw State University
Kimberly,Gardner,Kimberly Gardner,2.7,3.8,34.6154,43,1421552,U2Nob29sLTQ4MQ==,Kennesaw State University
Christopher,Hall,Christopher Hall,3.7,2.8,87.0968,32,2057390,U2Nob29sLTQ4MQ==,Kennesaw State University
Jessica,Duvall,Jessica Duvall,3.8,2.7,76.4706,15,2183265,U2Nob29sLTQ4MQ==,Kennesaw State University
Maria,Casares,Maria Casares,0.0,0.0,77.7778,0,2771140,U2Nob29sLTQ4MQ==,Kennesaw State University
Javad,Khazaii,Javad Khazaii,3.7,3.0,66.6667,7,2112406,U2Nob29sLTQ4MQ==,Kennesaw State University
Charles,Lively,Charles Lively,2.9,2.9,71.4286,8,2271949,U2Nob29sLTQ4MQ==,Kennesaw State University
Shahram,Nazari,Shahram Nazari,2.6,4.0,51.4286,27,2299418,U2Nob29sLTQ4MQ==,Kennesaw State University
Adreon,Patterson,Adreon Patterson,3.9,1.3,89.2857,17,2572916,U2Nob29sLTQ4MQ==,Kennesaw State University
Kevin,Bomely,Kevin Bomely,4.7,2.1,100.0,8,2716080,U2Nob29sLTQ4MQ==,Kennesaw State University
Jonathan,Gentry,Jonathan Gentry,3.6,2.9,72.2222,34,2186384,U2Nob29sLTQ4MQ==,Kennesaw State University
Renata,Creekmur,Renata Creekmur,4.5,2.1,100.0,37,1199571,U2Nob29sLTQ4MQ==,Kennesaw State University
Bowen,Eldridge,Bowen Eldridge,5.0,2.6,100.0,5,2663989,U2Nob29sLTQ4MQ==,Kennesaw State University
Steven,Riley,Steven Riley,3.3,3.6,44.4444,30,1757644,U2Nob29sLTQ4MQ==,Kennesaw State University
Aaron,Adams,Aaron Adams,5.0,2.8,100.0,6,2651001,U2Nob29sLTQ4MQ==,Kennesaw State University
Susan,Smith,Susan Smith,4.0,2.9,63.6364,23,530360,U2Nob29sLTQ4MQ==,Kennesaw State University
Rich,Halstead-Nussloch,Rich Halstead-Nussloch,4.7,1.7,100.0,14,648222,U2Nob29sLTQ4MQ==,Kennesaw State University
Kyu-Soo,Chung,Kyu-Soo Chung,3.3,2.0,50.0,4,2256884,U2Nob29sLTQ4MQ==,Kennesaw State University
Joseph,Karg,Joseph Karg,4.2,3.5,88.8889,16,2628065,U2Nob29sLTQ4MQ==,Kennesaw State University
Analise,Rodenberg,Analise Rodenberg,2.9,4.0,46.4286,24,2620970,U2Nob29sLTQ4MQ==,Kennesaw State University
Christine,Harkreader,Christine Harkreader,5.0,3.0,100.0,6,2294036,U2Nob29sLTQ4MQ==,Kennesaw State University
Dean,Coutris,Dean Coutris,5.0,2.0,100.0,4,2704270,U2Nob29sLTQ4MQ==,Kennesaw State University
Viktoriya,Petrenko,Viktoriya Petrenko,0.0,0.0,100.0,0,2774275,U2Nob29sLTQ4MQ==,Kennesaw State University
Emily,Scheinfeld,Emily Scheinfeld,2.6,4.4,72.7273,5,2663144,U2Nob29sLTQ4MQ==,Kennesaw State University
Richard,Buckwalter,Richard Buckwalter,3.9,2.7,62.5,8,2526591,U2Nob29sLTQ4MQ==,Kennesaw State University
Kristina,Garner,Kristina Garner,3.8,3.2,62.069,28,2214963,U2Nob29sLTQ4MQ==,Kennesaw State University
Timothy,Williams,Timothy Williams,2.8,2.8,40.0,4,2718356,U2Nob29sLTQ4MQ==,Kennesaw State University
Ana,Cruz-Abazeri,Ana Cruz-Abazeri,1.8,3.2,0.0,4,2544021,U2Nob29sLTQ4MQ==,Kennesaw State University
Patrick,O'Brien,Patrick O'Brien,3.9,4.1,80.0,33,2619303,U2Nob29sLTQ4MQ==,Kennesaw State University
Hans,Skott-Myhre,Hans Skott-Myhre,4.6,2.5,92.8571,31,2081758,U2Nob29sLTQ4MQ==,Kennesaw State University
Ally,Kisiel,Ally Kisiel,0.0,0.0,-1.0,0,2774718,U2Nob29sLTQ4MQ==,Kennesaw State University
Jeannie,Bellisario,Jeannie Bellisario,4.8,1.8,100.0,5,2491921,U2Nob29sLTQ4MQ==,Kennesaw State University
Gunjar,Batra,Gunjar Batra,0.0,0.0,-1.0,0,2774509,U2Nob29sLTQ4MQ==,Kennesaw State University
Heather,Sutton,Heather Sutton,3.3,3.8,69.2308,19,2138552,U2Nob29sLTQ4MQ==,Kennesaw State University
Frederick,Masci,Frederick Masci,3.8,3.2,88.8889,6,2564202,U2Nob29sLTQ4MQ==,Kennesaw State University
Kylie,Torres,Kylie Torres,4.9,1.5,95.6522,19,2578661,U2Nob29sLTQ4MQ==,Kennesaw State University
Seung,Lee,Seung Lee,1.0,5.0,0.0,1,2774944,U2Nob29sLTQ4MQ==,Kennesaw State University
Faith,Gilbert,Faith Gilbert,4.6,2.1,100.0,8,2634293,U2Nob29sLTQ4MQ==,Kennesaw State University
Kimberly,Watkins,Kimberly Watkins,4.3,2.7,89.7436,35,2045116,U2Nob29sLTQ4MQ==,Kennesaw State University
Allison,Sligh,Allison Sligh,4.3,2.0,97.619,64,971839,U2Nob29sLTQ4MQ==,Kennesaw State University
James,Rutherfoord,James Rutherfoord,4.8,1.7,97.1429,35,2167261,U2Nob29sLTQ4MQ==,Kennesaw State University
F,Mirza,F Mirza,3.6,2.2,0.0,22,915735,U2Nob29sLTQ4MQ==,Kennesaw State University
Anilkumar,Gangadharan,Anilkumar Gangadharan,2.6,2.7,48.3871,37,1862708,U2Nob29sLTQ4MQ==,Kennesaw State University
Dylan,Goldblatt,Dylan Goldblatt,3.7,3.0,85.7143,9,2535655,U2Nob29sLTQ4MQ==,Kennesaw State University
Ela,Kaplan,Ela Kaplan,3.7,3.1,91.1765,13,2576769,U2Nob29sLTQ4MQ==,Kennesaw State University
Kun,Suo,Kun Suo,3.8,2.7,84.6154,7,2582890,U2Nob29sLTQ4MQ==,Kennesaw State University
William,Moritz,William Moritz,1.9,3.8,40.0,8,2582731,U2Nob29sLTQ4MQ==,Kennesaw State University
Darlene,Rodriguez,Darlene Rodriguez,3.1,4.5,56.25,22,2014587,U2Nob29sLTQ4MQ==,Kennesaw State University
Andrew,Whitehead,Andrew Whitehead,2.7,3.7,35.0,35,1857295,U2Nob29sLTQ4MQ==,Kennesaw State University
Timothy,Bannin,Timothy Bannin,2.2,4.1,41.6667,21,2546844,U2Nob29sLTQ4MQ==,Kennesaw State University
Michael,Ricks,Michael Ricks,5.0,1.7,100.0,8,2715435,U2Nob29sLTQ4MQ==,Kennesaw State University
Emily,Hartmangruber,Emily Hartmangruber,3.6,3.2,68.0556,89,1912528,U2Nob29sLTQ4MQ==,Kennesaw State University
Mario,Watkins,Mario Watkins,3.6,2.8,72.0,21,2418724,U2Nob29sLTQ4MQ==,Kennesaw State University
Rebet,Jones,Rebet Jones,5.0,2.0,100.0,4,2434169,U2Nob29sLTQ4MQ==,Kennesaw State University
James,Kirwan,James Kirwan,2.7,3.8,75.0,17,2050142,U2Nob29sLTQ4MQ==,Kennesaw State University
John,Cody,John Cody,4.0,2.2,72.2222,26,1462313,U2Nob29sLTQ4MQ==,Kennesaw State University
Sylvia,Ayoub,Sylvia Ayoub,4.0,2.2,75.0,10,2579018,U2Nob29sLTQ4MQ==,Kennesaw State University
Mike,Beach,Mike Beach,3.5,3.6,57.1429,74,136193,U2Nob29sLTQ4MQ==,Kennesaw State University
Matthew,Mitchelson,Matthew Mitchelson,4.7,2.5,100.0,42,1657933,U2Nob29sLTQ4MQ==,Kennesaw State University
Austin,McCray,Austin McCray,2.6,4.2,40.0,11,2722893,U2Nob29sLTQ4MQ==,Kennesaw State University
David,Schmidt,David Schmidt,4.3,2.4,83.3333,27,774845,U2Nob29sLTQ4MQ==,Kennesaw State University
Kristen,Elley,Kristen Elley,4.9,2.0,100.0,74,1198873,U2Nob29sLTQ4MQ==,Kennesaw State University
Lynda,Brown,Lynda Brown,2.6,3.2,25.0,7,2253451,U2Nob29sLTQ4MQ==,Kennesaw State University
Amber,Hutchins,Amber Hutchins,3.8,2.7,83.3333,14,1036892,U2Nob29sLTQ4MQ==,Kennesaw State University
Thomas,Rotnem,Thomas Rotnem,4.0,3.2,71.4286,102,136321,U2Nob29sLTQ4MQ==,Kennesaw State University
Mackenzie,Cato,Mackenzie Cato,3.9,2.8,84.375,29,2263393,U2Nob29sLTQ4MQ==,Kennesaw State University
Meg,Murray,Meg Murray,4.5,2.8,66.6667,22,17126,U2Nob29sLTQ4MQ==,Kennesaw State University
Christina,Stanley,Christina Stanley,1.4,4.5,0.0,8,391131,U2Nob29sLTQ4MQ==,Kennesaw State University
Jeffrey,Helms,Jeffrey Helms,2.9,3.9,32.6087,148,217142,U2Nob29sLTQ4MQ==,Kennesaw State University
Bharat,Baruah,Bharat Baruah,3.4,3.4,87.8788,77,1166450,U2Nob29sLTQ4MQ==,Kennesaw State University
Vogelien,Dale,Vogelien Dale,4.4,3.3,92.8571,25,969220,U2Nob29sLTQ4MQ==,Kennesaw State University
Dennis,Hasha,Dennis Hasha,4.8,2.8,100.0,4,2591256,U2Nob29sLTQ4MQ==,Kennesaw State University
Kevin,Gittner,Kevin Gittner,3.4,2.8,66.6667,5,2737936,U2Nob29sLTQ4MQ==,Kennesaw State University
Laura,Davis,Laura Davis,4.8,1.9,100.0,87,80441,U2Nob29sLTQ4MQ==,Kennesaw State University
Milad,Saghebfar,Milad Saghebfar,2.9,2.4,55.5556,9,2656251,U2Nob29sLTQ4MQ==,Kennesaw State University
Dorothy,Brawley,Dorothy Brawley,3.5,3.8,60.0,30,757129,U2Nob29sLTQ4MQ==,Kennesaw State University
Daniel,Bronstein,Daniel Bronstein,1.5,4.0,17.3913,23,2712066,U2Nob29sLTQ4MQ==,Kennesaw State University
Sherif,Masoud,Sherif Masoud,2.7,4.0,33.3333,3,2534441,U2Nob29sLTQ4MQ==,Kennesaw State University
Brad,Taylor,Brad Taylor,4.9,1.8,100.0,12,2421447,U2Nob29sLTQ4MQ==,Kennesaw State University
Edwin,Estime,Edwin Estime,2.1,3.9,43.4783,22,2576455,U2Nob29sLTQ4MQ==,Kennesaw State University
Ermias,Mamo,Ermias Mamo,1.9,3.8,47.0588,12,2286818,U2Nob29sLTQ4MQ==,Kennesaw State University
Lenny,Koltochnik,Lenny Koltochnik,4.6,2.4,92.8571,59,1774698,U2Nob29sLTQ4MQ==,Kennesaw State University
Mackenzie,Coan,Mackenzie Coan,0.0,0.0,-1.0,0,2776869,U2Nob29sLTQ4MQ==,Kennesaw State University
John,Gentile,John Gentile,4.3,3.7,100.0,3,1617637,U2Nob29sLTQ4MQ==,Kennesaw State University
Susan,Hardy,Susan Hardy,4.6,2.7,91.4634,164,904426,U2Nob29sLTQ4MQ==,Kennesaw State University
Magdalena ,Constantin,Magdalena  Constantin,4.7,1.8,100.0,10,2012520,U2Nob29sLTQ4MQ==,Kennesaw State University
Denise,Tucker,Denise Tucker,0.0,0.0,100.0,0,2777541,U2Nob29sLTQ4MQ==,Kennesaw State University
Lavanya,Sekar,Lavanya Sekar,0.0,0.0,100.0,0,2777542,U2Nob29sLTQ4MQ==,Kennesaw State University
Laura,Johnson,Laura Johnson,0.0,0.0,100.0,0,2777280,U2Nob29sLTQ4MQ==,Kennesaw State University
Ellen,Eichler,Ellen Eichler,1.7,3.0,0.0,3,2744424,U2Nob29sLTQ4MQ==,Kennesaw State University
Matthew,Weand,Matthew Weand,3.6,3.4,65.625,54,1495466,U2Nob29sLTQ4MQ==,Kennesaw State University
Amy,Ward,Amy Ward,4.0,3.0,77.3585,54,2134842,U2Nob29sLTQ4MQ==,Kennesaw State University
Sina,Golara,Sina Golara,4.0,2.5,100.0,2,2613079,U2Nob29sLTQ4MQ==,Kennesaw State University
Randy,Goodwin,Randy Goodwin,4.4,2.6,84.375,271,129209,U2Nob29sLTQ4MQ==,Kennesaw State University
Lloyd,Grant,Lloyd Grant,0.0,0.0,100.0,0,2811841,U2Nob29sLTQ4MQ==,Kennesaw State University
Brett,Berger,Brett Berger,3.5,3.3,71.4286,8,2763439,U2Nob29sLTQ4MQ==,Kennesaw State University
Ciara,McKnight,Ciara McKnight,0.0,0.0,-1.0,0,2811944,U2Nob29sLTQ4MQ==,Kennesaw State University
Bridgette,Puckett,Bridgette Puckett,4.9,2.8,98.3607,51,2511869,U2Nob29sLTQ4MQ==,Kennesaw State University
Sara,Evans,Sara Evans,2.8,4.0,50.0,5,2524459,U2Nob29sLTQ4MQ==,Kennesaw State University
Mark,Hiatt,Mark Hiatt,4.9,1.7,100.0,48,1753163,U2Nob29sLTQ4MQ==,Kennesaw State University
Roger,Tutterow,Roger Tutterow,2.8,3.3,54.1667,25,632749,U2Nob29sLTQ4MQ==,Kennesaw State University
Yao,Yao,Yao Yao,4.0,2.8,85.7143,8,2661616,U2Nob29sLTQ4MQ==,Kennesaw State University
Darolyn,Flaggs,Darolyn Flaggs,2.3,3.8,31.25,16,2407633,U2Nob29sLTQ4MQ==,Kennesaw State University
Beth,Kirsner,Beth Kirsner,4.5,3.5,92.0,96,1013309,U2Nob29sLTQ4MQ==,Kennesaw State University
Ginny,Zhan,Ginny Zhan,3.7,2.8,58.0645,72,426723,U2Nob29sLTQ4MQ==,Kennesaw State University
Sarah,Holliday,Sarah Holliday,3.2,3.8,39.4737,72,1192086,U2Nob29sLTQ4MQ==,Kennesaw State University
Narinder,Harika,Narinder Harika,0.0,0.0,-1.0,0,2812705,U2Nob29sLTQ4MQ==,Kennesaw State University
Leeann,Lands,Leeann Lands,3.9,3.9,57.5758,50,15115,U2Nob29sLTQ4MQ==,Kennesaw State University
Joseph,Stanton,Joseph Stanton,0.0,0.0,-1.0,0,2813143,U2Nob29sLTQ4MQ==,Kennesaw State University
Sandra,McCalla,Sandra McCalla,0.0,0.0,100.0,0,2813259,U2Nob29sLTQ4MQ==,Kennesaw State University
John,Abernathy,John Abernathy,4.5,2.8,100.0,30,1835960,U2Nob29sLTQ4MQ==,Kennesaw State University
Tara,Stricko-Neubauer,Tara Stricko-Neubauer,3.7,3.3,50.0,38,962116,U2Nob29sLTQ4MQ==,Kennesaw State University
Kelsey,Harr-Lagin,Kelsey Harr-Lagin,3.7,3.0,70.7317,64,2033731,U2Nob29sLTQ4MQ==,Kennesaw State University
Michael,Keleher,Michael Keleher,3.5,2.9,44.4444,46,281710,U2Nob29sLTQ4MQ==,Kennesaw State University
Christopher,Martin,Christopher Martin,5.0,2.3,97.3333,70,2180547,U2Nob29sLTQ4MQ==,Kennesaw State University
James,McCafferty,James McCafferty,3.8,2.9,81.8182,54,1753327,U2Nob29sLTQ4MQ==,Kennesaw State University
Leigh,Keever,Leigh Keever,4.0,3.0,87.5,8,2682889,U2Nob29sLTQ4MQ==,Kennesaw State University
Cheryl,Shinall,Cheryl Shinall,4.0,2.1,66.6667,44,499541,U2Nob29sLTQ4MQ==,Kennesaw State University
Pegah,Zamani,Pegah Zamani,3.2,3.3,50.0,22,1381807,U2Nob29sLTQ4MQ==,Kennesaw State University
Lisa,Tomchik,Lisa Tomchik,0.0,0.0,-1.0,0,2814108,U2Nob29sLTQ4MQ==,Kennesaw State University
Alec,Hayles,Alec Hayles,0.0,0.0,-1.0,0,2814651,U2Nob29sLTQ4MQ==,Kennesaw State University
Rinn,Norman,Rinn Norman,0.0,0.0,100.0,0,2815227,U2Nob29sLTQ4MQ==,Kennesaw State University
Michael,Kimitei,Michael Kimitei,0.0,0.0,-1.0,0,2815257,U2Nob29sLTQ4MQ==,Kennesaw State University
Jean,Lu,Jean Lu,1.0,4.8,0.0,8,2608044,U2Nob29sLTQ4MQ==,Kennesaw State University
Timothy,Carver,Timothy Carver,0.0,0.0,-1.0,0,2815358,U2Nob29sLTQ4MQ==,Kennesaw State University
Bruce,Flower,Bruce Flower,3.0,3.9,28.5714,415,1414046,U2Nob29sLTQ4MQ==,Kennesaw State University
Kyle,Swade,Kyle Swade,0.0,0.0,100.0,0,2815638,U2Nob29sLTQ4MQ==,Kennesaw State University
Billy,Hawkins,Billy Hawkins,0.0,0.0,100.0,0,2815700,U2Nob29sLTQ4MQ==,Kennesaw State University
Matthew,Terrell,Matthew Terrell,0.0,0.0,100.0,0,2815794,U2Nob29sLTQ4MQ==,Kennesaw State University
William,Carter,William Carter,4.8,3.2,96.2264,41,2422187,U2Nob29sLTQ4MQ==,Kennesaw State University
Shawn,Hayden,Shawn Hayden,0.0,0.0,100.0,0,2816005,U2Nob29sLTQ4MQ==,Kennesaw State University
Amanda,McGrew,Amanda McGrew,5.0,2.0,100.0,20,1850035,U2Nob29sLTQ4MQ==,Kennesaw State University
Manuel,Fraile Beltran,Manuel Fraile Beltran,0.0,0.0,-1.0,0,2816187,U2Nob29sLTQ4MQ==,Kennesaw State University
Luke,Weathington,Luke Weathington,0.0,0.0,100.0,0,2816314,U2Nob29sLTQ4MQ==,Kennesaw State University
Sajina,Vinaykumar,Sajina Vinaykumar,4.4,1.8,100.0,11,2529858,U2Nob29sLTQ4MQ==,Kennesaw State University
Xiaohui (Rebecca),Shi,Xiaohui (Rebecca) Shi,2.4,3.8,42.8571,42,1976340,U2Nob29sLTQ4MQ==,Kennesaw State University
Jason,Shepherd,Jason Shepherd,4.2,3.4,66.6667,5,2649338,U2Nob29sLTQ4MQ==,Kennesaw State University
Junseog,Kang,Junseog Kang,0.0,0.0,-1.0,0,2818069,U2Nob29sLTQ4MQ==,Kennesaw State University
Jennifer,Cantor,Jennifer Cantor,0.0,0.0,-1.0,0,2819248,U2Nob29sLTQ4MQ==,Kennesaw State University
Brian,Swain,Brian Swain,3.8,3.8,74.0741,62,2040064,U2Nob29sLTQ4MQ==,Kennesaw State University
Caroline,McCormick,Caroline McCormick,4.9,1.9,98.5401,131,2098643,U2Nob29sLTQ4MQ==,Kennesaw State University
Emani,Collins,Emani Collins,5.0,1.7,100.0,20,2509060,U2Nob29sLTQ4MQ==,Kennesaw State University
Trina,Nicklas,Trina Nicklas,4.7,1.5,94.1176,26,2492587,U2Nob29sLTQ4MQ==,Kennesaw State University
Tanesha,Bokally,Tanesha Bokally,0.0,0.0,-1.0,0,2649955,U2Nob29sLTQ4MQ==,Kennesaw State University
Olubunmi,Adewunmi,Olubunmi Adewunmi,0.0,0.0,-1.0,0,2821486,U2Nob29sLTQ4MQ==,Kennesaw State University
Christopher,Wilder,Christopher Wilder,2.5,5.0,100.0,2,2627779,U2Nob29sLTQ4MQ==,Kennesaw State University
Terry,Kersey,Terry Kersey,1.7,4.3,20.0,6,1922595,U2Nob29sLTQ4MQ==,Kennesaw State University
Sabina,Shahnaz,Sabina Shahnaz,1.7,4.0,25.0,18,2000135,U2Nob29sLTQ4MQ==,Kennesaw State University
Dominic,Thomas,Dominic Thomas,4.1,3.1,85.2941,27,2428892,U2Nob29sLTQ4MQ==,Kennesaw State University
Pamila,Dembla,Pamila Dembla,1.4,3.1,16.6667,9,2352304,U2Nob29sLTQ4MQ==,Kennesaw State University
Ricardo,Rodriguez,Ricardo Rodriguez,4.3,2.3,70.0,12,2138502,U2Nob29sLTQ4MQ==,Kennesaw State University
Wei,Zhou,Wei Zhou,3.3,3.3,67.8571,51,1078542,U2Nob29sLTQ4MQ==,Kennesaw State University
Michael,Hogan,Michael Hogan,0.0,0.0,100.0,0,2823977,U2Nob29sLTQ4MQ==,Kennesaw State University
Esther,Yi,Esther Yi,0.0,0.0,100.0,0,2824328,U2Nob29sLTQ4MQ==,Kennesaw State University
Thomas,Nisley,Thomas Nisley,4.3,2.9,81.3559,91,617342,U2Nob29sLTQ4MQ==,Kennesaw State University
Keir,Singleton,Keir Singleton,3.6,3.1,75.0,20,2321735,U2Nob29sLTQ4MQ==,Kennesaw State University
April,Harkins,April Harkins,0.0,0.0,100.0,0,2826523,U2Nob29sLTQ4MQ==,Kennesaw State University
Kristie,Smith,Kristie Smith,0.0,0.0,-1.0,0,2826528,U2Nob29sLTQ4MQ==,Kennesaw State University
Martha,Myers,Martha Myers,4.0,2.4,-1.0,7,17130,U2Nob29sLTQ4MQ==,Kennesaw State University
Jason,Mueller,Jason Mueller,0.0,0.0,100.0,0,2826652,U2Nob29sLTQ4MQ==,Kennesaw State University
Patrick,Devine,Patrick Devine,2.4,3.4,34.6154,76,854719,U2Nob29sLTQ4MQ==,Kennesaw State University
James,Crawford,James Crawford,1.0,4.0,100.0,1,2826822,U2Nob29sLTQ4MQ==,Kennesaw State University
Kandice,Fowlkes,Kandice Fowlkes,0.0,0.0,-1.0,0,2826863,U2Nob29sLTQ4MQ==,Kennesaw State University
Robert,Scruggs,Robert Scruggs,0.0,0.0,100.0,0,2827192,U2Nob29sLTQ4MQ==,Kennesaw State University
Joseph,Dirnberger,Joseph Dirnberger,4.1,2.6,60.0,33,272324,U2Nob29sLTQ4MQ==,Kennesaw State University
Lance,Crimm,Lance Crimm,3.1,2.7,66.6667,9,1936037,U2Nob29sLTQ4MQ==,Kennesaw State University
DeAndre,Fields,DeAndre Fields,5.0,3.0,100.0,2,2726952,U2Nob29sLTQ4MQ==,Kennesaw State University
Vernon,Scott,Vernon Scott,0.0,0.0,100.0,0,2827684,U2Nob29sLTQ4MQ==,Kennesaw State University
Zane,Bertoli,Zane Bertoli,0.0,0.0,100.0,0,2828249,U2Nob29sLTQ4MQ==,Kennesaw State University
Victoria,Corrigan,Victoria Corrigan,0.0,0.0,100.0,0,2828540,U2Nob29sLTQ4MQ==,Kennesaw State University
Pipar,West,Pipar West,4.7,1.4,96.9697,78,254926,U2Nob29sLTQ4MQ==,Kennesaw State University
Laterria,Hickson,Laterria Hickson,0.0,0.0,-1.0,0,2828769,U2Nob29sLTQ4MQ==,Kennesaw State University
Debbie,Burdett,Debbie Burdett,3.0,3.0,100.0,3,2785460,U2Nob29sLTQ4MQ==,Kennesaw State University
Bill,Cleary,Bill Cleary,0.0,0.0,100.0,0,2829215,U2Nob29sLTQ4MQ==,Kennesaw State University
